Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,file_path,exists,episode_id,clip_uid,fold,cross_show_split,Block_any,Block_maj,Prolongation_any,Prolongation_maj,SoundRep_any,SoundRep_maj,WordRep_any,WordRep_maj,Interjection_any,Interjection_maj
WomenWhoStutter,42,144,968000,1016000,0,0,0,0,0,1,0,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/42/144.wav,True,WomenWhoStutter_42,WomenWhoStutter_42_144,1,train,0,0,0,0,0,0,1,0,0,0
MyStutteringLife,7,150,36751040,36799040,0,0,0,0,0,2,0,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/7/150.wav,True,MyStutteringLife_7,MyStutteringLife_7_150,1,test,0,0,0,0,0,0,1,1,1,0
WomenWhoStutter,87,159,28791200,28839200,0,0,0,0,0,3,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/87/159.wav,True,WomenWhoStutter_87,WomenWhoStutter_87_159,4,train,0,0,0,0,0,0,1,1,1,0
StutterTalk,10,20,34629120,34677120,0,0,0,1,2,1,0,1,0,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/10/20.wav,True,StutterTalk_10,StutterTalk_10_20,3,train,1,0,0,0,1,1,1,0,1,0
StutterTalk,15,5,47535680,47583680,0,0,0,0,1,1,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/15/5.wav,True,StutterTalk_15,StutterTalk_15_5,2,train,0,0,0,0,1,0,1,0,0,0
WomenWhoStutter,108,17,13033600,13081600,0,0,0,2,1,1,1,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/108/17.wav,True,WomenWhoStutter_108,WomenWhoStutter_108_17,4,train,1,1,0,0,1,0,1,0,0,0
WomenWhoStutter,88,98,20693600,20741600,0,0,0,0,2,2,0,3,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/88/98.wav,True,WomenWhoStutter_88,WomenWhoStutter_88_98,3,train,0,0,0,0,1,1,1,1,1,1
WomenWhoStutter,50,362,4034080,4082080,0,0,0,0,0,3,0,1,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/50/362.wav,True,WomenWhoStutter_50,WomenWhoStutter_50_362,0,train,0,0,0,0,0,0,1,1,1,0
StutterTalk,68,37,10579680,10627680,0,0,0,1,1,2,1,0,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/68/37.wav,True,StutterTalk_68,StutterTalk_68_37,3,train,1,0,0,0,1,0,1,1,0,0
WomenWhoStutter,14,73,11451200,11499200,0,1,0,2,1,1,1,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/14/73.wav,True,WomenWhoStutter_14,WomenWhoStutter_14_73,2,train,1,1,0,0,1,0,1,0,0,0
StutterTalk,67,28,27321920,27369920,0,0,0,1,0,1,1,1,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/67/28.wav,True,StutterTalk_67,StutterTalk_67_28,3,train,1,0,0,0,0,0,1,0,1,0
HeStutters,16,71,1200800,1248800,0,0,0,0,0,3,0,0,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/16/71.wav,True,HeStutters_16,HeStutters_16_71,4,train,0,0,0,0,0,0,1,1,0,0
WomenWhoStutter,21,28,36549600,36597600,0,0,0,1,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/21/28.wav,True,WomenWhoStutter_21,WomenWhoStutter_21_28,0,train,1,0,0,0,0,0,1,1,0,0
HeStutters,22,32,5015520,5063520,0,1,0,0,0,3,1,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/22/32.wav,True,HeStutters_22,HeStutters_22_32,3,train,0,0,0,0,0,0,1,1,0,0
HeStutters,22,35,6075040,6123040,0,0,0,1,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/22/35.wav,True,HeStutters_22,HeStutters_22_35,3,train,1,0,0,0,0,0,1,1,0,0
WomenWhoStutter,42,233,20031200,20079200,0,0,1,1,0,3,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/42/233.wav,True,WomenWhoStutter_42,WomenWhoStutter_42_233,1,train,1,0,1,0,0,0,1,1,1,0
StutterTalk,76,11,10282400,10330400,0,0,0,0,0,3,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/76/11.wav,True,StutterTalk_76,StutterTalk_76_11,1,train,0,0,0,0,0,0,1,1,1,0
StutterTalk,31,39,7533600,7581600,0,0,0,1,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/31/39.wav,True,StutterTalk_31,StutterTalk_31_39,1,train,1,0,0,0,0,0,1,1,0,0
StutterTalk,26,27,11663520,11711520,0,0,0,1,0,2,0,0,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/26/27.wav,True,StutterTalk_26,StutterTalk_26_27,1,train,1,0,0,0,0,0,1,1,0,0
WomenWhoStutter,62,19,34476160,34524160,0,0,0,0,0,1,0,2,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/62/19.wav,True,WomenWhoStutter_62,WomenWhoStutter_62_19,3,train,0,0,0,0,0,0,1,0,1,1
HeStutters,18,171,24972480,25020480,0,0,0,2,2,3,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/18/171.wav,True,HeStutters_18,HeStutters_18_171,0,train,1,1,0,0,1,1,1,1,1,0
WomenWhoStutter,10,43,6076480,6124480,0,0,0,0,0,2,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/10/43.wav,True,WomenWhoStutter_10,WomenWhoStutter_10_43,2,train,0,0,0,0,0,0,1,1,0,0
WomenWhoStutter,88,91,19701120,19749120,0,0,0,0,0,1,0,0,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/88/91.wav,True,WomenWhoStutter_88,WomenWhoStutter_88_91,3,train,0,0,0,0,0,0,1,0,0,0
StutterTalk,72,181,22654240,22702240,1,1,0,1,0,1,1,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/72/181.wav,True,StutterTalk_72,StutterTalk_72_181,2,train,1,0,0,0,0,0,1,0,0,0
WomenWhoStutter,62,79,10816160,10864160,0,0,0,0,0,1,0,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/62/79.wav,True,WomenWhoStutter_62,WomenWhoStutter_62_79,3,train,0,0,0,0,0,0,1,0,0,0
WomenWhoStutter,2,198,31474400,31522400,0,0,0,0,1,2,0,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/2/198.wav,True,WomenWhoStutter_2,WomenWhoStutter_2_198,1,train,0,0,0,0,1,0,1,1,1,0
WomenWhoStutter,60,2,27496800,27544800,1,0,0,0,0,1,1,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/60/2.wav,True,WomenWhoStutter_60,WomenWhoStutter_60_2,3,train,0,0,0,0,0,0,1,0,0,0
StutterTalk,75,20,17325920,17373920,0,0,0,0,0,2,0,2,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/75/20.wav,True,StutterTalk_75,StutterTalk_75_20,2,train,0,0,0,0,0,0,1,1,1,1
HVSA,0,107,4898880,4946880,1,0,0,0,0,1,0,3,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HVSA/0/107.wav,True,HVSA_0,HVSA_0_107,4,test,0,0,0,0,0,0,1,0,1,1
WomenWhoStutter,103,173,43957440,44005440,0,0,0,0,1,3,0,2,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/103/173.wav,True,WomenWhoStutter_103,WomenWhoStutter_103_173,4,train,0,0,0,0,1,0,1,1,1,1
StutterTalk,11,29,27524960,27572960,0,1,1,1,1,2,0,0,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/11/29.wav,True,StutterTalk_11,StutterTalk_11_29,1,train,1,0,1,0,1,0,1,1,0,0
StutterTalk,66,23,25576480,25624480,0,0,1,0,0,1,1,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/66/23.wav,True,StutterTalk_66,StutterTalk_66_23,0,train,0,0,1,0,0,0,1,0,0,0
WomenWhoStutter,86,93,9447200,9495200,0,0,0,0,0,3,0,1,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/86/93.wav,True,WomenWhoStutter_86,WomenWhoStutter_86_93,2,train,0,0,0,0,0,0,1,1,1,0
WomenWhoStutter,96,179,42916640,42964640,0,0,0,0,0,1,1,2,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/96/179.wav,True,WomenWhoStutter_96,WomenWhoStutter_96_179,2,train,0,0,0,0,0,0,1,0,1,1
StutterTalk,11,28,26276960,26324960,0,0,2,0,0,1,0,3,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/11/28.wav,True,StutterTalk_11,StutterTalk_11_28,1,train,0,0,1,1,0,0,1,0,1,1
StutterTalk,45,28,70003200,70051200,0,0,0,1,1,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/45/28.wav,True,StutterTalk_45,StutterTalk_45_28,3,train,1,0,0,0,1,0,1,1,0,0
WomenWhoStutter,88,189,39134240,39182240,0,0,0,0,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/88/189.wav,True,WomenWhoStutter_88,WomenWhoStutter_88_189,3,train,0,0,0,0,0,0,1,1,0,0
StutterTalk,43,174,46471520,46519520,0,0,0,0,0,1,0,0,2,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/43/174.wav,True,StutterTalk_43,StutterTalk_43_174,4,train,0,0,0,0,0,0,1,0,0,0
HeStutters,12,131,12894240,12942240,0,0,1,1,1,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/12/131.wav,True,HeStutters_12,HeStutters_12_131,0,train,1,0,1,0,1,0,1,1,0,0
WomenWhoStutter,96,9,46821600,46869600,0,0,0,1,1,2,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/96/9.wav,True,WomenWhoStutter_96,WomenWhoStutter_96_9,2,train,1,0,0,0,1,0,1,1,1,0
WomenWhoStutter,105,33,29765120,29813120,0,0,1,1,3,2,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/105/33.wav,True,WomenWhoStutter_105,WomenWhoStutter_105_33,3,train,1,0,1,0,1,1,1,1,1,0
WomenWhoStutter,97,5,38138560,38186560,0,0,0,1,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/97/5.wav,True,WomenWhoStutter_97,WomenWhoStutter_97_5,1,train,1,0,0,0,0,0,1,1,0,0
StutterTalk,12,13,8527040,8575040,0,0,0,0,1,2,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/12/13.wav,True,StutterTalk_12,StutterTalk_12_13,2,train,0,0,0,0,1,0,1,1,1,1
MyStutteringLife,8,14,43136960,43184960,0,0,0,2,0,3,0,1,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/8/14.wav,True,MyStutteringLife_8,MyStutteringLife_8_14,3,test,1,1,0,0,0,0,1,1,1,0
WomenWhoStutter,21,171,25101760,25149760,0,0,0,0,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/21/171.wav,True,WomenWhoStutter_21,WomenWhoStutter_21_171,0,train,0,0,0,0,0,0,1,1,0,0
StutterTalk,2,29,35256800,35304800,0,0,0,1,1,1,0,3,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/2/29.wav,True,StutterTalk_2,StutterTalk_2_29,1,train,1,0,0,0,1,0,1,0,1,1
StutterTalk,0,0,2743520,2791520,0,0,0,2,1,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/0/0.wav,True,StutterTalk_0,StutterTalk_0_0,4,train,1,1,0,0,1,0,1,1,0,0
HeStutters,21,108,16113920,16161920,0,0,0,1,1,3,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/21/108.wav,True,HeStutters_21,HeStutters_21_108,1,train,1,0,0,0,1,0,1,1,1,0
WomenWhoStutter,97,123,24417920,24465920,0,0,1,1,3,1,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/97/123.wav,True,WomenWhoStutter_97,WomenWhoStutter_97_123,1,train,1,0,1,0,1,1,1,0,1,1
WomenWhoStutter,7,38,39120480,39168480,0,0,0,1,0,1,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/7/38.wav,True,WomenWhoStutter_7,WomenWhoStutter_7_38,2,train,1,0,0,0,0,0,1,0,0,0
StutterTalk,49,6,46839040,46887040,0,0,0,1,1,2,0,3,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/49/6.wav,True,StutterTalk_49,StutterTalk_49_6,3,train,1,0,0,0,1,0,1,1,1,1
WomenWhoStutter,88,150,28706720,28754720,0,1,0,0,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/88/150.wav,True,WomenWhoStutter_88,WomenWhoStutter_88_150,3,train,0,0,0,0,0,0,1,1,0,0
WomenWhoStutter,56,18,40490080,40538080,0,0,1,0,1,1,0,3,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/56/18.wav,True,WomenWhoStutter_56,WomenWhoStutter_56_18,3,train,0,0,1,0,1,0,1,0,1,1
StutterTalk,56,32,28199200,28247200,0,1,2,2,0,2,0,3,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/56/32.wav,True,StutterTalk_56,StutterTalk_56_32,3,train,1,1,1,1,0,0,1,1,1,1
StutterTalk,64,132,14281760,14329760,0,1,0,1,0,3,0,0,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/64/132.wav,True,StutterTalk_64,StutterTalk_64_132,0,train,1,0,0,0,0,0,1,1,0,0
WomenWhoStutter,55,16,12181920,12229920,0,0,0,0,0,3,0,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/55/16.wav,True,WomenWhoStutter_55,WomenWhoStutter_55_16,2,train,0,0,0,0,0,0,1,1,1,0
HeStutters,15,47,6987360,7035360,0,0,2,0,1,2,0,3,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/15/47.wav,True,HeStutters_15,HeStutters_15_47,4,train,0,0,1,1,1,0,1,1,1,1
HeStutters,19,11,7966400,8014400,0,0,0,1,0,2,0,0,1,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/19/11.wav,True,HeStutters_19,HeStutters_19_11,4,train,1,0,0,0,0,0,1,1,0,0
WomenWhoStutter,86,115,11344000,11392000,0,0,0,2,1,2,0,2,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/86/115.wav,True,WomenWhoStutter_86,WomenWhoStutter_86_115,2,train,1,1,0,0,1,0,1,1,1,1
WomenWhoStutter,50,221,30316800,30364800,0,0,0,0,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/50/221.wav,True,WomenWhoStutter_50,WomenWhoStutter_50_221,0,train,0,0,0,0,0,0,1,1,0,0
HeStutters,22,101,21334400,21382400,0,0,0,0,1,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/22/101.wav,True,HeStutters_22,HeStutters_22_101,3,train,0,0,0,0,1,0,1,1,0,0
WomenWhoStutter,57,73,5887200,5935200,0,0,0,0,2,1,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/57/73.wav,True,WomenWhoStutter_57,WomenWhoStutter_57_73,4,train,0,0,0,0,1,1,1,0,0,0
WomenWhoStutter,44,0,32567360,32615360,0,0,0,0,0,3,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/44/0.wav,True,WomenWhoStutter_44,WomenWhoStutter_44_0,1,train,0,0,0,0,0,0,1,1,1,0
StutterTalk,72,155,20894240,20942240,0,0,0,1,0,2,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/72/155.wav,True,StutterTalk_72,StutterTalk_72_155,2,train,1,0,0,0,0,0,1,1,0,0
HeStutters,18,176,3645440,3693440,0,0,2,0,0,1,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/18/176.wav,True,HeStutters_18,HeStutters_18_176,0,train,0,0,1,1,0,0,1,0,0,0
WomenWhoStutter,6,6,28761280,28809280,0,1,0,0,0,3,1,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/6/6.wav,True,WomenWhoStutter_6,WomenWhoStutter_6_6,0,train,0,0,0,0,0,0,1,1,1,0
MyStutteringLife,7,51,1048480,1096480,0,0,1,0,0,1,0,0,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/7/51.wav,True,MyStutteringLife_7,MyStutteringLife_7_51,1,test,0,0,1,0,0,0,1,0,0,0
StutterTalk,72,182,22688000,22736000,0,0,0,1,0,2,0,0,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/72/182.wav,True,StutterTalk_72,StutterTalk_72_182,2,train,1,0,0,0,0,0,1,1,0,0
WomenWhoStutter,21,132,3042720,3090720,0,0,1,0,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/21/132.wav,True,WomenWhoStutter_21,WomenWhoStutter_21_132,0,train,0,0,1,0,0,0,1,1,0,0
HeStutters,21,169,25860640,25908640,0,0,0,0,3,1,1,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/21/169.wav,True,HeStutters_21,HeStutters_21_169,1,train,0,0,0,0,1,1,1,0,1,0
WomenWhoStutter,88,110,21593920,21641920,0,0,3,0,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/88/110.wav,True,WomenWhoStutter_88,WomenWhoStutter_88_110,3,train,0,0,1,1,0,0,1,1,0,0
WomenWhoStutter,62,216,30813120,30861120,0,0,0,2,0,1,0,0,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/62/216.wav,True,WomenWhoStutter_62,WomenWhoStutter_62_216,3,train,1,1,0,0,0,0,1,0,0,0
HeStutters,21,195,32366240,32414240,0,0,0,1,0,3,0,3,0,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/21/195.wav,True,HeStutters_21,HeStutters_21_195,1,train,1,0,0,0,0,0,1,1,1,1
WomenWhoStutter,14,200,27033600,27081600,0,0,1,1,0,1,0,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/14/200.wav,True,WomenWhoStutter_14,WomenWhoStutter_14_200,2,train,1,0,1,0,0,0,1,0,1,0
HeStutters,15,11,30426560,30474560,0,0,1,1,2,1,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/15/11.wav,True,HeStutters_15,HeStutters_15_11,4,train,1,0,1,0,1,1,1,0,1,0
StutterTalk,38,30,18463520,18511520,0,1,0,2,0,1,1,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/38/30.wav,True,StutterTalk_38,StutterTalk_38_30,3,train,1,1,0,0,0,0,1,0,0,0
HeStutters,21,34,4250400,4298400,0,1,0,0,1,2,2,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/21/34.wav,True,HeStutters_21,HeStutters_21_34,1,train,0,0,0,0,1,0,1,1,0,0
HVSA,0,100,4621760,4669760,0,0,1,0,1,1,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HVSA/0/100.wav,True,HVSA_0,HVSA_0_100,4,test,0,0,1,0,1,0,1,0,1,1
HeStutters,15,62,7914080,7962080,0,0,1,1,0,2,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/15/62.wav,True,HeStutters_15,HeStutters_15_62,4,train,1,0,1,0,0,0,1,1,1,0
HeStutters,18,210,33744960,33792960,0,1,0,1,1,1,0,2,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/18/210.wav,True,HeStutters_18,HeStutters_18_210,0,train,1,0,0,0,1,0,1,0,1,1
MyStutteringLife,38,8,21060480,21108480,0,0,0,0,0,2,0,1,1,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/38/8.wav,True,MyStutteringLife_38,MyStutteringLife_38_8,4,test,0,0,0,0,0,0,1,1,1,0
WomenWhoStutter,62,119,3754080,3802080,0,0,0,1,0,2,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/62/119.wav,True,WomenWhoStutter_62,WomenWhoStutter_62_119,3,train,1,0,0,0,0,0,1,1,0,0
StutterTalk,8,20,20514880,20562880,0,0,0,0,0,2,0,2,1,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/8/20.wav,True,StutterTalk_8,StutterTalk_8_20,2,train,0,0,0,0,0,0,1,1,1,1
HeStutters,16,91,1765600,1813600,0,0,0,0,0,1,0,0,2,1,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/16/91.wav,True,HeStutters_16,HeStutters_16_91,4,train,0,0,0,0,0,0,1,0,0,0
WomenWhoStutter,88,33,54429120,54477120,0,0,0,0,1,3,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/88/33.wav,True,WomenWhoStutter_88,WomenWhoStutter_88_33,3,train,0,0,0,0,1,0,1,1,1,1
WomenWhoStutter,79,29,24396480,24444480,0,0,0,1,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/79/29.wav,True,WomenWhoStutter_79,WomenWhoStutter_79_29,4,train,1,0,0,0,0,0,1,1,0,0
HeStutters,20,167,22168320,22216320,0,0,1,0,0,3,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/HeStutters/20/167.wav,True,HeStutters_20,HeStutters_20_167,2,train,0,0,1,0,0,0,1,1,1,0
WomenWhoStutter,88,148,28606240,28654240,0,0,1,0,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/88/148.wav,True,WomenWhoStutter_88,WomenWhoStutter_88_148,3,train,0,0,1,0,0,0,1,1,0,0
StutterTalk,43,20,65559520,65607520,0,0,2,1,0,3,0,2,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/43/20.wav,True,StutterTalk_43,StutterTalk_43_20,4,train,1,0,1,1,0,0,1,1,1,1
MyStutteringLife,20,25,7634720,7682720,0,0,0,1,2,1,0,1,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/MyStutteringLife/20/25.wav,True,MyStutteringLife_20,MyStutteringLife_20_25,2,test,1,0,0,0,1,1,1,0,1,0
StutterTalk,10,34,46580640,46628640,0,0,0,0,0,3,0,0,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/StutterTalk/10/34.wav,True,StutterTalk_10,StutterTalk_10_34,3,train,0,0,0,0,0,0,1,1,0,0
WomenWhoStutter,95,5,22513280,22561280,0,0,0,1,1,3,0,3,0,0,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/95/5.wav,True,WomenWhoStutter_95,WomenWhoStutter_95_5,0,train,1,0,0,0,1,0,1,1,1,1
WomenWhoStutter,103,143,6259360,6307360,0,0,0,0,1,1,0,3,1,2,0,0,/Users/anishapattanayak/Documents/SLT/Dysfluency-Aware-Endpointing/clips/WomenWhoStutter/103/143.wav,True,WomenWhoStutter_103,WomenWhoStutter_103_143,4,train,0,0,0,0,1,0,1,0,1,1
